origin,destination,scenario,delta,gru_ms,b1_tt_s,b2_tt_s,b3_tt_s,b4_tt_s,fw_tt_s,fw_lat_ms,n_replannings,red_vs_b1,red_vs_b2,red_vs_b3,red_vs_b4,framework_tt_s,b1_dijkstra_tt_s,b2_static_astar_tt_s,b3_reactive_astar_tt_s,b4_oracle_tt_s,framework_lat_ms,framework_n_replannings,gru_inference_ms,reduction_vs_dijkstra_pct,reduction_vs_static_astar_pct,reduction_vs_reactive_astar_pct,reduction_vs_oracle_pct
130,144,peak_hour,0.15,36.72060600001714,595.2632573763302,703.1104573736568,595.2632573763302,589.9953130651634,589.9953130651634,0.20759300014105975,0,0.884977234171268,16.087819932449133,0.884977234171268,0.0,589.9953130651634,595.2632573763302,703.1104573736568,595.2632573763302,589.9953130651634,0.20759300014105975,0,36.72060600001714,0.884977234171268,16.087819932449133,0.884977234171268,0.0
130,144,peak_hour,0.2,36.72060600001714,595.2632573763302,703.1104573736568,595.2632573763302,589.9953130651634,589.9953130651634,0.20965900012015481,0,0.884977234171268,16.087819932449133,0.884977234171268,0.0,589.9953130651634,595.2632573763302,703.1104573736568,595.2632573763302,589.9953130651634,0.20965900012015481,0,36.72060600001714,0.884977234171268,16.087819932449133,0.884977234171268,0.0
90,166,peak_hour,0.05,38.68961899979695,571.2338394406271,807.9403747742389,571.2338394406271,522.4705616033258,568.5331970869428,0.218417500036594,1,0.4727735241191038,29.631787835110128,0.4727735241191038,-8.816312127187182,568.5331970869428,571.2338394406271,807.9403747742389,571.2338394406271,522.4705616033258,0.218417500036594,1,38.68961899979695,0.4727735241191038,29.631787835110128,0.4727735241191038,-8.816312127187182
90,166,peak_hour,0.1,38.68961899979695,571.2338394406271,807.9403747742389,571.2338394406271,522.4705616033258,536.1288318483572,0.32433599972137017,0,6.1454705881300695,33.64252504423156,6.1454705881300695,-2.6141702994935736,536.1288318483572,571.2338394406271,807.9403747742389,571.2338394406271,522.4705616033258,0.32433599972137017,0,38.68961899979695,6.1454705881300695,33.64252504423156,6.1454705881300695,-2.6141702994935736
90,166,peak_hour,0.15,38.68961899979695,571.2338394406271,807.9403747742389,571.2338394406271,522.4705616033258,536.1288318483572,0.3147019997413736,0,6.1454705881300695,33.64252504423156,6.1454705881300695,-2.6141702994935736,536.1288318483572,571.2338394406271,807.9403747742389,571.2338394406271,522.4705616033258,0.3147019997413736,0,38.68961899979695,6.1454705881300695,33.64252504423156,6.1454705881300695,-2.6141702994935736
90,166,peak_hour,0.2,38.68961899979695,571.2338394406271,807.9403747742389,571.2338394406271,522.4705616033258,536.1288318483572,0.3393930001038825,0,6.1454705881300695,33.64252504423156,6.1454705881300695,-2.6141702994935736,536.1288318483572,571.2338394406271,807.9403747742389,571.2338394406271,522.4705616033258,0.3393930001038825,0,38.68961899979695,6.1454705881300695,33.64252504423156,6.1454705881300695,-2.6141702994935736
131,28,peak_hour,0.05,38.8168620002034,641.1937334102404,694.4419927147837,641.1937334102404,641.1937334102404,641.1937334102404,0.9938339999280288,0,0.0,7.6677764108676385,0.0,0.0,641.1937334102404,641.1937334102404,694.4419927147837,641.1937334102404,641.1937334102404,0.9938339999280288,0,38.8168620002034,0.0,7.6677764108676385,0.0,0.0
131,28,peak_hour,0.1,38.8168620002034,641.1937334102404,694.4419927147837,641.1937334102404,641.1937334102404,641.1937334102404,0.9338710001429718,0,0.0,7.6677764108676385,0.0,0.0,641.1937334102404,641.1937334102404,694.4419927147837,641.1937334102404,641.1937334102404,0.9338710001429718,0,38.8168620002034,0.0,7.6677764108676385,0.0,0.0
131,28,peak_hour,0.15,38.8168620002034,641.1937334102404,694.4419927147837,641.1937334102404,641.1937334102404,641.1937334102404,0.9496349998698861,0,0.0,7.6677764108676385,0.0,0.0,641.1937334102404,641.1937334102404,694.4419927147837,641.1937334102404,641.1937334102404,0.9496349998698861,0,38.8168620002034,0.0,7.6677764108676385,0.0,0.0
131,28,peak_hour,0.2,38.8168620002034,641.1937334102404,694.4419927147837,641.1937334102404,641.1937334102404,641.1937334102404,0.9425349999219179,0,0.0,7.6677764108676385,0.0,0.0,641.1937334102404,641.1937334102404,694.4419927147837,641.1937334102404,641.1937334102404,0.9425349999219179,0,38.8168620002034,0.0,7.6677764108676385,0.0,0.0
