origin,destination,scenario,delta,gru_inference_ms,b1_dijkstra_tt_s,b1_dijkstra_lat_ms,b2_static_astar_tt_s,b2_static_astar_lat_ms,b3_reactive_astar_tt_s,b3_reactive_astar_lat_ms,b4_oracle_tt_s,b4_oracle_lat_ms,framework_tt_s,framework_lat_ms,framework_n_replannings,framework_feasible,reduction_vs_dijkstra_pct,reduction_vs_static_astar_pct,reduction_vs_reactive_astar_pct,reduction_vs_oracle_pct,dataset,sliding
71986961,122751426,peak_hour,0.2,0.000200001522898674,373.13432835820896,0.11670000094454736,373.13432835820896,0.149500003317371,373.13432835820896,0.1360000023851171,373.13432835820896,0.13380000018514693,81.51247736439974,0.03440000000409782,0,True,78.15465606634088,78.15465606634088,78.15465606634088,78.15465606634088,metr_la,True
1736499195,21748273,peak_hour,0.05,0.00019998697098344564,410.44776119402985,0.4067999980179593,410.44776119402985,0.3858999989461154,410.44776119402985,0.3073999978369102,410.44776119402985,0.3100000030826777,115.04756079256518,0.11730000551324338,0,True,71.97023064326594,71.97023064326594,71.97023064326594,71.97023064326594,metr_la,True
1736499195,21748273,peak_hour,0.1,0.000100000761449337,410.44776119402985,0.3080000024056062,410.44776119402985,0.3285999991931021,410.44776119402985,0.32190000638365746,410.44776119402985,0.3310999891255051,115.04756079256518,0.09889999637380242,0,True,71.97023064326594,71.97023064326594,71.97023064326594,71.97023064326594,metr_la,True
1736499195,21748273,peak_hour,0.15,0.000200001522898674,410.44776119402985,0.32279999868478626,410.44776119402985,0.3392999933566898,410.44776119402985,0.331900009769015,410.44776119402985,0.3358000103617087,115.04756079256518,0.10489999840501696,0,True,71.97023064326594,71.97023064326594,71.97023064326594,71.97023064326594,metr_la,True
1736499195,21748273,peak_hour,0.2,0.000100000761449337,410.44776119402985,0.3262999962316826,410.44776119402985,0.33660000190138817,410.44776119402985,0.3384999872650951,410.44776119402985,0.3893999964930117,115.04756079256518,0.10770000517368317,0,True,71.97023064326594,71.97023064326594,71.97023064326594,71.97023064326594,metr_la,True
671847453,122648666,peak_hour,0.05,0.000400003045797348,559.7014925373135,0.42690000555012375,559.7014925373135,0.34440000308677554,559.7014925373135,0.24890000349842012,559.7014925373135,0.24720000510569662,176.50885932092913,0.06839999696239829,0,True,68.463750467994,68.463750467994,68.463750467994,68.463750467994,metr_la,True
671847453,122648666,peak_hour,0.1,0.000100000761449337,559.7014925373135,0.26030000299215317,559.7014925373135,0.2552999940235168,559.7014925373135,0.24449999909847975,559.7014925373135,0.2519999979995191,176.50885932092913,0.05750000127591193,0,True,68.463750467994,68.463750467994,68.463750467994,68.463750467994,metr_la,True
671847453,122648666,peak_hour,0.15,0.000100000761449337,559.7014925373135,0.26709999656304717,559.7014925373135,0.24599999596830457,559.7014925373135,0.2603999892016873,559.7014925373135,0.24759999359957874,176.50885932092913,0.05129999772179872,0,True,68.463750467994,68.463750467994,68.463750467994,68.463750467994,metr_la,True
671847453,122648666,peak_hour,0.2,0.000200001522898674,559.7014925373135,0.37629999860655516,559.7014925373135,0.46660000225529075,559.7014925373135,0.3566999948816374,559.7014925373135,0.3274000046076253,176.50885932092913,0.1419000036548823,0,True,68.463750467994,68.463750467994,68.463750467994,68.463750467994,metr_la,True
1966358999,1770590840,peak_hour,0.05,0.000200001522898674,597.0149253731344,0.5684999923687428,597.0149253731344,0.6011999939801171,597.0149253731344,0.48800000513438135,597.0149253731344,0.41599999531172216,115.46664093701996,0.09190000128000975,0,True,80.65933764304916,80.65933764304916,80.65933764304916,80.65933764304916,metr_la,True
