origin,destination,scenario,delta,gru_ms,b1_tt_s,b2_tt_s,b3_tt_s,b4_tt_s,fw_tt_s,fw_lat_ms,n_replannings,red_vs_b1,red_vs_b2,red_vs_b3,red_vs_b4,framework_tt_s,b1_dijkstra_tt_s,b2_static_astar_tt_s,b3_reactive_astar_tt_s,b4_oracle_tt_s,framework_lat_ms,framework_n_replannings,gru_inference_ms,reduction_vs_dijkstra_pct,reduction_vs_static_astar_pct,reduction_vs_reactive_astar_pct,reduction_vs_oracle_pct
75,200,peak_hour,0.05,73.14310000219848,612.591295075461,601.7519479274109,612.591295075461,612.591295075461,612.591295075461,0.9027000050991774,0,0.0,-1.801298223526078,0.0,0.0,612.591295075461,612.591295075461,601.7519479274109,612.591295075461,612.591295075461,0.9027000050991774,0,73.14310000219848,0.0,-1.801298223526078,0.0,0.0
75,200,peak_hour,0.1,73.14310000219848,612.591295075461,601.7519479274109,612.591295075461,612.591295075461,612.591295075461,0.4642999992938712,0,0.0,-1.801298223526078,0.0,0.0,612.591295075461,612.591295075461,601.7519479274109,612.591295075461,612.591295075461,0.4642999992938712,0,73.14310000219848,0.0,-1.801298223526078,0.0,0.0
75,200,peak_hour,0.15,73.14310000219848,612.591295075461,601.7519479274109,612.591295075461,612.591295075461,612.591295075461,0.6068999937269837,0,0.0,-1.801298223526078,0.0,0.0,612.591295075461,612.591295075461,601.7519479274109,612.591295075461,612.591295075461,0.6068999937269837,0,73.14310000219848,0.0,-1.801298223526078,0.0,0.0
75,200,peak_hour,0.2,73.14310000219848,612.591295075461,601.7519479274109,612.591295075461,612.591295075461,612.591295075461,0.5817000055685639,0,0.0,-1.801298223526078,0.0,0.0,612.591295075461,612.591295075461,601.7519479274109,612.591295075461,612.591295075461,0.5817000055685639,0,73.14310000219848,0.0,-1.801298223526078,0.0,0.0
187,76,peak_hour,0.05,75.51739999325946,399.75801844424814,569.3635308341115,399.75801844424814,404.1972592592467,393.87115826262624,0.9674000029917806,0,1.472605904074668,30.822552388346836,1.472605904074668,2.554718212474929,393.87115826262624,399.75801844424814,569.3635308341115,399.75801844424814,404.1972592592467,0.9674000029917806,0,75.51739999325946,1.472605904074668,30.822552388346836,1.472605904074668,2.554718212474929
187,76,peak_hour,0.1,75.51739999325946,399.75801844424814,569.3635308341115,399.75801844424814,404.1972592592467,393.87115826262624,0.9993999992730096,0,1.472605904074668,30.822552388346836,1.472605904074668,2.554718212474929,393.87115826262624,399.75801844424814,569.3635308341115,399.75801844424814,404.1972592592467,0.9993999992730096,0,75.51739999325946,1.472605904074668,30.822552388346836,1.472605904074668,2.554718212474929
187,76,peak_hour,0.15,75.51739999325946,399.75801844424814,569.3635308341115,399.75801844424814,404.1972592592467,393.87115826262624,0.9962000040104613,0,1.472605904074668,30.822552388346836,1.472605904074668,2.554718212474929,393.87115826262624,399.75801844424814,569.3635308341115,399.75801844424814,404.1972592592467,0.9962000040104613,0,75.51739999325946,1.472605904074668,30.822552388346836,1.472605904074668,2.554718212474929
187,76,peak_hour,0.2,75.51739999325946,399.75801844424814,569.3635308341115,399.75801844424814,404.1972592592467,393.87115826262624,1.1174999963259324,0,1.472605904074668,30.822552388346836,1.472605904074668,2.554718212474929,393.87115826262624,399.75801844424814,569.3635308341115,399.75801844424814,404.1972592592467,1.1174999963259324,0,75.51739999325946,1.472605904074668,30.822552388346836,1.472605904074668,2.554718212474929
33,172,peak_hour,0.05,72.89189999573864,485.86685156946714,485.86685156946714,485.86685156946714,485.86685156946714,485.86685156946714,0.37379999412223697,0,0.0,0.0,0.0,0.0,485.86685156946714,485.86685156946714,485.86685156946714,485.86685156946714,485.86685156946714,0.37379999412223697,0,72.89189999573864,0.0,0.0,0.0,0.0
33,172,peak_hour,0.1,72.89189999573864,485.86685156946714,485.86685156946714,485.86685156946714,485.86685156946714,485.86685156946714,0.36499999987427145,0,0.0,0.0,0.0,0.0,485.86685156946714,485.86685156946714,485.86685156946714,485.86685156946714,485.86685156946714,0.36499999987427145,0,72.89189999573864,0.0,0.0,0.0,0.0
33,172,peak_hour,0.15,72.89189999573864,485.86685156946714,485.86685156946714,485.86685156946714,485.86685156946714,485.86685156946714,0.4423000063979998,0,0.0,0.0,0.0,0.0,485.86685156946714,485.86685156946714,485.86685156946714,485.86685156946714,485.86685156946714,0.4423000063979998,0,72.89189999573864,0.0,0.0,0.0,0.0
33,172,peak_hour,0.2,72.89189999573864,485.86685156946714,485.86685156946714,485.86685156946714,485.86685156946714,485.86685156946714,0.4135000053793192,0,0.0,0.0,0.0,0.0,485.86685156946714,485.86685156946714,485.86685156946714,485.86685156946714,485.86685156946714,0.4135000053793192,0,72.89189999573864,0.0,0.0,0.0,0.0
130,144,peak_hour,0.05,69.05659999756608,595.2632573763302,703.1104573736568,595.2632573763302,589.9953130651634,589.9953130651634,0.47820000327192247,0,0.884977234171268,16.087819932449133,0.884977234171268,0.0,589.9953130651634,595.2632573763302,703.1104573736568,595.2632573763302,589.9953130651634,0.47820000327192247,0,69.05659999756608,0.884977234171268,16.087819932449133,0.884977234171268,0.0
130,144,peak_hour,0.1,69.05659999756608,595.2632573763302,703.1104573736568,595.2632573763302,589.9953130651634,589.9953130651634,0.4709999921033159,0,0.884977234171268,16.087819932449133,0.884977234171268,0.0,589.9953130651634,595.2632573763302,703.1104573736568,595.2632573763302,589.9953130651634,0.4709999921033159,0,69.05659999756608,0.884977234171268,16.087819932449133,0.884977234171268,0.0
130,144,peak_hour,0.15,69.05659999756608,595.2632573763302,703.1104573736568,595.2632573763302,589.9953130651634,589.9953130651634,0.4807999939657748,0,0.884977234171268,16.087819932449133,0.884977234171268,0.0,589.9953130651634,595.2632573763302,703.1104573736568,595.2632573763302,589.9953130651634,0.4807999939657748,0,69.05659999756608,0.884977234171268,16.087819932449133,0.884977234171268,0.0
