coverage,ret_seed,scenario,origin,destination,b1_tt_s,b2_tt_s,b3_tt_s,b4_tt_s,fw_tt_s,red_vs_b1,red_vs_b3,n_replannings,fw_lat_ms,n_affected,n_affected_obs,incident_visible
0.3,0,incident,16,82,1138.0612342070062,806.6427088757575,1079.9041130576616,1103.6643851147796,1073.1482354839832,5.703823025678757,0.6255997631632004,0,0.2737800023169257,12,4,True
0.3,0,incident,64,197,1550.5814932364365,1121.6445881852176,1558.9043732018488,1458.358618612859,1123.53638027501,27.540965426465945,27.92781907671682,0,0.3060709932469763,11,4,True
0.3,1,peak_hour,18,160,543.3795752738099,537.4810518324747,543.3795752738099,543.4249221514807,543.4249221514807,-0.008345340850904208,-0.008345340850904208,0,1.0600180030451156,0,0,
0.3,1,peak_hour,135,90,436.4991092776323,443.11540058161626,436.4991092776323,439.6628922114459,436.62323182626614,-0.02843592254730495,-0.02843592254730495,0,0.631630995485466,0,0,
0.3,1,peak_hour,89,177,1041.5390988349398,698.0729183313426,1041.5390988349398,1010.9346602464747,1041.675117184036,-0.013059360829413398,-0.013059360829413398,0,0.8151479996740818,0,0,
0.3,1,peak_hour,152,157,436.5784127494302,398.434750044667,436.5784127494302,412.8217323015734,413.17979172929375,5.359546037281014,5.359546037281014,1,0.6271220008784439,0,0,
0.3,1,peak_hour,14,200,667.628001064307,630.7390765353629,667.628001064307,630.7390765353629,630.7390765353629,5.525371085415414,5.525371085415414,0,0.2244040006189607,0,0,
0.3,1,peak_hour,92,184,364.22414287832123,361.9732371839424,364.22414287832123,362.51063735352466,362.51063735352466,0.47045358148293204,0.47045358148293204,0,0.1279989955946803,0,0,
0.3,1,peak_hour,75,200,634.646490089127,634.646490089127,634.646490089127,601.7519479274109,601.7519479274109,5.183128351831986,5.183128351831986,0,0.20378099725348875,0,0,
0.3,1,peak_hour,187,76,499.5697500950376,540.7884440180507,499.5697500950376,499.5697500950376,499.5697500950376,0.0,0.0,0,0.27156100259162486,0,0,
0.3,1,peak_hour,33,172,600.7020589027504,485.86685156946714,600.7020589027504,599.1130238351095,600.7020589027504,0.0,0.0,0,0.198969995835796,0,0,
0.3,1,peak_hour,130,144,698.7039365312581,703.1104573736568,698.7039365312581,672.1917185706068,672.1917185706068,3.794485271153939,3.794485271153939,1,0.18034300228464417,0,0,
0.3,1,peak_hour,90,166,758.0533144885435,807.9403747742389,758.0533144885435,775.4514147007214,775.4514147007214,-2.2951024525123804,-2.2951024525123804,0,0.21134300186531618,0,0,
0.3,1,peak_hour,131,28,766.3772306426303,694.4301093869859,766.3772306426303,760.9844845373486,760.9844845373486,0.7036673180855906,0.7036673180855906,0,1.110754004912451,0,0,
0.3,1,peak_hour,50,23,471.9430572951445,470.6330828689029,471.9430572951445,470.6330828689029,470.6330828689029,0.27757044117769575,0.27757044117769575,0,0.5331069987732917,0,0,
0.3,1,peak_hour,16,158,607.6345589753572,530.8483807543797,607.6345589753572,607.6345589753572,607.6345589753572,0.0,0.0,0,0.21353500051191077,0,0,
0.3,1,peak_hour,189,60,531.9936554763992,531.9936554763992,531.9936554763992,531.9936554763992,531.9936554763992,0.0,0.0,0,0.17046900029527023,0,0,
0.3,1,peak_hour,104,162,658.178434547249,703.1991137577922,658.178434547249,676.3853588733795,631.9743942004941,3.981297315640598,3.981297315640598,0,0.27569200028665364,0,0,
0.3,1,peak_hour,86,168,612.491989827061,488.1946205949128,612.491989827061,593.6754792308542,530.5537725000426,13.377843088226182,13.377843088226182,0,0.1807529988582246,0,0,
0.3,1,peak_hour,66,34,427.90294693064345,427.90294693064345,427.90294693064345,427.90294693064345,427.90294693064345,0.0,0.0,0,0.20056599896633998,0,0,
0.3,1,peak_hour,148,33,621.5740981636383,621.5740981636383,621.5740981636383,643.1065729037409,643.1065729037409,-3.4641846891171335,-3.4641846891171335,0,0.21261800429783762,0,0,
0.3,1,peak_hour,34,78,678.2076439274227,635.706625328044,678.2076439274227,634.978411685359,634.978411685359,6.374040845621883,6.374040845621883,0,0.24833699717419222,0,0,
0.3,1,peak_hour,125,74,717.5820031327032,716.3498658290689,717.5820031327032,693.8920438217864,693.8920438217864,3.3013591767205765,3.3013591767205765,0,0.6470660009654239,0,0,
0.3,1,peak_hour,198,18,424.5714945622053,414.9045028136495,424.5714945622053,424.5714945622053,424.5714945622053,0.0,0.0,0,0.45192299876362085,0,0,
0.3,1,peak_hour,158,200,609.63857258191,609.63857258191,609.63857258191,609.63857258191,609.63857258191,0.0,0.0,0,0.21541900059673935,0,0,
0.3,1,peak_hour,54,148,593.136456113128,618.4766452887958,593.136456113128,593.136456113128,593.136456113128,0.0,0.0,0,0.16684499860275537,0,0,
0.3,1,peak_hour,92,186,812.8253841428706,729.858471761316,812.8253841428706,733.2523214754056,813.4730581334829,-0.07968181152405046,-0.07968181152405046,0,0.2335820026928559,0,0,
0.3,1,peak_hour,130,17,669.4955955139376,718.0853733342644,669.4955955139376,669.4955955139376,669.4955955139376,0.0,0.0,0,0.22557399643119425,0,0,
0.3,1,peak_hour,162,8,429.6466129285588,420.8487783134232,429.6466129285588,463.6189421939732,463.6189421939732,-7.907039935413924,-7.907039935413924,0,0.21518200082937256,0,0,
0.3,1,peak_hour,140,21,330.045587826276,330.045587826276,330.045587826276,330.045587826276,330.045587826276,0.0,0.0,0,0.12336200597928837,0,0,
0.3,1,peak_hour,164,35,524.0907703446031,524.0907703446031,524.0907703446031,524.0907703446031,524.0907703446031,0.0,0.0,0,0.21806699805893004,0,0,
0.3,1,peak_hour,92,71,463.79647697078514,463.79647697078514,463.79647697078514,463.79647697078514,463.79647697078514,0.0,0.0,0,0.21671799913747236,0,0,
0.3,1,peak_hour,75,171,432.70284886484103,432.70284886484103,432.70284886484103,432.70284886484103,432.70284886484103,0.0,0.0,0,0.17512500198790804,0,0,
0.3,1,peak_hour,2,185,490.7464695978283,492.17375534901623,490.7464695978283,490.7464695978283,490.7464695978283,0.0,0.0,0,0.2276090017403476,0,0,
0.3,1,peak_hour,50,136,491.33466421383673,489.46974165569554,491.33466421383673,491.3800110915074,491.3800110915074,-0.009229325951027477,-0.009229325951027477,0,0.3795810043811798,0,0,
0.3,1,peak_hour,127,189,568.9635412866872,570.1228267344811,568.9635412866872,569.684266745949,569.684266745949,-0.12667339942940226,-0.12667339942940226,0,0.4645529988920316,0,0,
0.3,1,peak_hour,128,106,636.7074281803172,598.1230184167462,636.7074281803172,613.669108703556,616.2207388477644,3.217598605862477,3.217598605862477,1,0.3871235021506436,0,0,
0.3,1,peak_hour,37,34,366.52197298826155,366.52197298826155,366.52197298826155,357.6986524262037,357.6986524262037,2.4073101238982035,2.4073101238982035,0,0.16683000285411254,0,0,
0.3,1,peak_hour,200,205,392.6374886719695,404.6834679539757,392.6374886719695,404.6834679539757,404.6834679539757,-3.0679646313829383,-3.0679646313829383,0,0.24020000273594633,0,0,
0.3,1,peak_hour,31,184,446.5095216458342,644.664339898902,446.5095216458342,444.64381445195284,444.64381445195284,0.4178426446550012,0.4178426446550012,0,1.147707000200171,0,0,
0.3,1,peak_hour,18,154,554.8599574815497,552.8497395151383,554.8599574815497,549.1986219256606,559.3289179084574,-0.8054213259849887,-0.8054213259849887,0,0.9557599987601861,0,0,
0.3,1,peak_hour,69,136,935.449932898444,864.709100995471,935.449932898444,935.449932898444,935.449932898444,0.0,0.0,0,0.2624219996505417,0,0,
0.3,1,peak_hour,183,19,367.54326419254784,373.75995976020874,367.54326419254784,370.66979964293006,370.66979964293006,-0.8506578014022038,-0.8506578014022038,0,0.4069759961566888,0,0,
0.3,1,peak_hour,152,154,381.8799849793054,381.4777258859192,381.8799849793054,380.38780024461397,380.38780024461397,0.3907470392228815,0.3907470392228815,0,0.8636010024929419,0,0,
0.3,1,peak_hour,184,31,326.01137368692,326.01137368692,326.01137368692,320.99778733112163,320.99778733112163,1.5378562714235595,1.5378562714235595,0,0.20522900013020262,0,0,
0.3,1,peak_hour,76,124,868.544113886493,875.954562897517,868.544113886493,790.5442222845919,790.5442222845919,8.98053309611107,8.98053309611107,0,0.18158100283471867,0,0,
0.3,1,peak_hour,89,29,927.5013118186756,962.6547057170804,927.5013118186756,829.0051044915077,927.5013118186756,0.0,0.0,0,0.7417950037051924,0,0,
0.3,1,peak_hour,158,120,719.0026053571092,617.2372122365447,719.0026053571092,713.6815426109393,713.6815426109393,0.7400616780139582,0.7400616780139582,0,0.7352070024353452,0,0,
0.3,1,peak_hour,5,148,439.1502753552909,439.22068422097703,439.1502753552909,439.1502753552909,439.1502753552909,0.0,0.0,0,0.23579999833600596,0,0,
0.3,1,peak_hour,89,25,693.4776823197606,597.0293013858269,693.4776823197606,693.4776823197606,693.4776823197606,0.0,0.0,0,0.9559459940646775,0,0,
0.3,1,peak_hour,16,82,641.224077728751,654.3524929580497,641.224077728751,654.3524929580497,641.224077728751,0.0,0.0,0,0.2782989977276884,0,0,
0.3,1,peak_hour,64,197,612.0909979567904,530.4259479939061,612.0909979567904,612.0909979567904,612.0909979567904,0.0,0.0,0,0.24174999998649582,0,0,
0.3,1,off_peak,18,160,460.8667854924355,461.0076446367645,460.8667854924355,457.7150213653069,458.3455031104602,0.5470740051881423,0.5470740051881423,0,1.0377250000601634,0,0,
0.3,1,off_peak,135,90,372.61305045070566,388.00611683895227,372.61305045070566,386.0078024917517,386.0078024917517,-3.59481559350753,-3.59481559350753,0,0.21895800455240533,0,0,
0.3,1,off_peak,89,177,451.0020131980052,450.53693273129204,451.0020131980052,440.9501915615443,450.53693273129204,0.10312159438387895,0.10312159438387895,0,0.18763200205285102,0,0,
0.3,1,off_peak,152,157,393.1262864567209,377.01888305401224,393.1262864567209,396.0522224221228,396.0522224221228,-0.7442738036608004,-0.7442738036608004,1,0.5668880003213417,0,0,
0.3,1,off_peak,14,200,485.9278997276883,485.9278997276883,485.9278997276883,485.9278997276883,485.9278997276883,0.0,0.0,0,0.2396830022917129,0,0,
0.3,1,off_peak,92,184,346.8313905418299,346.8313905418299,346.8313905418299,346.90764314025654,346.90764314025654,-0.02198549511551971,-0.02198549511551971,0,0.17113599460572004,0,0,
0.3,1,off_peak,75,200,449.1201459538004,449.1201459538004,449.1201459538004,445.6398364965783,445.6398364965783,0.7749172439884431,0.7749172439884431,0,0.18506399646867067,0,0,
0.3,1,off_peak,187,76,328.40870311536617,328.40870311536617,328.40870311536617,328.40870311536617,328.40870311536617,0.0,0.0,0,0.21921600273344666,0,0,
0.3,1,off_peak,33,172,393.19758630923315,393.19758630923315,393.19758630923315,393.19758630923315,393.19758630923315,0.0,0.0,0,0.17511699843453243,0,0,
0.3,1,off_peak,130,144,334.6940279477832,334.6940279477832,334.6940279477832,334.6940279477832,334.6940279477832,0.0,0.0,0,0.17717000446282327,0,0,
0.3,1,off_peak,90,166,420.6915952638841,420.6915952638841,420.6915952638841,420.6915952638841,420.6915952638841,0.0,0.0,0,0.20864999532932416,0,0,
0.3,1,off_peak,131,28,425.57051126052176,425.57051126052176,425.57051126052176,424.2812430621394,425.57051126052176,0.0,0.0,0,0.22895800066180527,0,0,
0.3,1,off_peak,50,23,412.8689076425878,412.21881209753565,412.8689076425878,412.7567888542741,412.7567888542741,0.027156026098920927,0.027156026098920927,0,0.5744820009567775,0,0,
0.3,1,off_peak,16,158,444.69005898200817,444.69005898200817,444.69005898200817,444.69005898200817,444.69005898200817,0.0,0.0,0,0.214131003303919,0,0,
0.3,1,off_peak,189,60,645.347422113689,645.347422113689,645.347422113689,645.347422113689,645.347422113689,0.0,0.0,0,0.17309099348494783,0,0,
0.3,1,off_peak,104,162,385.134239939415,385.35264326780435,385.134239939415,385.134239939415,385.35264326780435,-0.0567083644455241,-0.0567083644455241,1,0.15618449833709747,0,0,
0.3,1,off_peak,86,168,375.7970102156827,375.7970102156827,375.7970102156827,375.7970102156827,375.7970102156827,0.0,0.0,0,0.13439000031212345,0,0,
0.3,1,off_peak,66,34,420.43793328686127,420.31699432864616,420.43793328686127,420.43793328686127,420.43793328686127,0.0,0.0,0,0.23667300411034375,0,0,
0.3,1,off_peak,148,33,371.6980244528412,369.8155093822752,371.6980244528412,371.6980244528412,371.6980244528412,0.0,0.0,0,0.1979549997486174,0,0,
0.3,1,off_peak,34,78,464.71219258466414,465.5194342346656,464.71219258466414,464.71219258466414,464.71219258466414,0.0,0.0,0,0.19886399968527257,0,0,
0.3,1,off_peak,125,74,343.5573549231709,343.5573549231709,343.5573549231709,343.5573549231709,343.5573549231709,0.0,0.0,0,0.5703099959646352,0,0,
0.3,1,off_peak,198,18,408.43735153375945,407.9474440687289,408.43735153375945,408.02988118878807,406.4512374759702,0.48627140743397884,0.48627140743397884,0,0.4664650041377172,0,0,
0.3,1,off_peak,158,200,486.4215610844868,486.4215610844868,486.4215610844868,486.4215610844868,486.4215610844868,0.0,0.0,0,0.2087579996441491,0,0,
0.3,1,off_peak,54,148,349.22232202210625,349.22232202210625,349.22232202210625,349.22232202210625,349.22232202210625,0.0,0.0,0,0.1612210035091266,0,0,
0.3,1,off_peak,92,186,639.019682179211,639.019682179211,639.019682179211,633.1065722829006,633.1065722829006,0.9253408089317803,0.9253408089317803,0,0.23740000324323773,0,0,
0.3,1,off_peak,130,17,339.05155803974947,347.21023455104324,339.05155803974947,339.05155803974947,339.05155803974947,0.0,0.0,0,0.20018500072183087,0,0,
0.3,1,off_peak,162,8,423.3809384332039,423.3809384332039,423.3809384332039,423.3809384332039,423.3809384332039,0.0,0.0,0,0.25126899708993733,0,0,
0.3,1,off_peak,140,21,309.4903906178253,309.4903906178253,309.4903906178253,309.4903906178253,309.4903906178253,0.0,0.0,0,0.13700000272365287,0,0,
0.3,1,off_peak,164,35,418.271034309131,418.271034309131,418.271034309131,418.271034309131,418.271034309131,0.0,0.0,0,0.1776349963620305,0,0,
0.3,1,off_peak,92,71,481.9858112974302,481.9858112974302,481.9858112974302,474.4650845676067,474.4650845676067,1.5603626815442684,1.5603626815442684,0,0.20715299615403637,0,0,
0.3,1,off_peak,75,171,293.8167254997655,293.8167254997655,293.8167254997655,293.8167254997655,293.8167254997655,0.0,0.0,0,0.17605500033823773,0,0,
0.3,1,off_peak,2,185,471.28702815932553,472.6763637455561,471.28702815932553,471.28702815932553,471.28702815932553,0.0,0.0,0,0.25100800121435896,0,0,
0.3,1,off_peak,50,136,426.36326931278825,426.36326931278825,426.36326931278825,426.52369291841796,426.52369291841796,-0.037626037976556316,-0.037626037976556316,0,0.32818500039866194,0,0,
0.3,1,off_peak,127,189,401.56693723015354,408.3487885513023,401.56693723015354,401.40115080557877,401.40115080557877,0.041284879108400646,0.041284879108400646,0,0.4052340009366162,0,0,
0.3,1,off_peak,128,106,347.032016838342,347.2775029407385,347.032016838342,347.0465524757748,347.0465524757748,-0.004188558037159847,-0.004188558037159847,0,0.5306110033416189,0,0,
0.3,1,off_peak,37,34,333.8882973087119,333.8882973087119,333.8882973087119,333.8882973087119,333.8882973087119,0.0,0.0,0,0.2323400040040724,0,0,
0.3,1,off_peak,200,205,382.0432067363669,382.0432067363669,382.0432067363669,382.0432067363669,382.0432067363669,0.0,0.0,0,0.16335200052708387,0,0,
0.3,1,off_peak,31,184,461.1938322313979,445.4808768760509,461.1938322313979,470.3615449883243,456.94050448021784,0.92224298200198,0.92224298200198,1,0.6747705047018826,0,0,
0.3,1,off_peak,18,154,408.3236150090297,407.91820376030375,408.3236150090297,408.29854806931417,408.29854806931417,0.0061389884871069925,0.0061389884871069925,0,1.036405999911949,0,0,
0.3,1,off_peak,69,136,377.4654542208881,379.23209367649577,377.4654542208881,352.4497965550448,377.4654542208881,0.0,0.0,1,0.14041649774299003,0,0,
0.3,1,off_peak,183,19,345.16483405613366,344.3942420089652,345.16483405613366,344.7919008207511,344.7919008207511,0.1080449682547648,0.1080449682547648,0,0.37527600215980783,0,0,
0.3,1,off_peak,152,154,363.5690920158476,363.1636807671216,363.5690920158476,363.26455591335997,363.26455591335997,0.08376292407011628,0.08376292407011628,0,0.8559699999750592,0,0,
0.3,1,off_peak,184,31,271.99881707356485,271.99881707356485,271.99881707356485,271.99881707356485,271.99881707356485,0.0,0.0,0,0.2373730021645315,0,0,
0.3,1,off_peak,76,124,415.992176200207,454.87557886637353,415.992176200207,415.992176200207,415.992176200207,0.0,0.0,0,0.21339300292311236,0,0,
0.3,1,off_peak,89,29,553.8465862352083,597.3846664715791,553.8465862352083,553.8465862352083,553.8465862352083,0.0,0.0,0,0.5340330026228912,0,0,
0.3,1,off_peak,158,120,378.93291325323196,378.93291325323196,378.93291325323196,378.93291325323196,378.93291325323196,0.0,0.0,0,0.1389860044582747,0,0,
0.3,1,off_peak,5,148,386.42605843026644,386.42605843026644,386.42605843026644,386.42605843026644,386.42605843026644,0.0,0.0,0,0.2162849996238947,0,0,
0.3,1,off_peak,89,25,359.19726279689945,359.19726279689945,359.19726279689945,359.19726279689945,359.19726279689945,0.0,0.0,0,0.17641400336287916,0,0,
0.3,1,off_peak,16,82,449.0777574123882,445.76123787031446,449.0777574123882,449.0777574123882,449.0777574123882,0.0,0.0,0,0.20731599943246692,0,0,
0.3,1,off_peak,64,197,454.9258290149419,454.9258290149419,454.9258290149419,454.9258290149419,454.9258290149419,0.0,0.0,0,0.33049500052584335,0,0,
0.3,1,incident,18,160,903.9604553038578,904.5400079261291,774.4788118494015,715.1449023548437,744.0766725751647,17.68703285531994,3.9254965802923127,0,0.740411996957846,13,4,True
0.3,1,incident,135,90,886.5235153710478,819.7189153108536,858.0270583360393,884.2743297628429,837.7070300730384,5.506507661850079,2.3682269767118203,1,0.6657369995082263,12,4,True
0.3,1,incident,89,177,1451.102574167268,692.0318431754347,1243.279230638516,1191.567631307055,1270.8953451315992,12.418641675905143,-2.2212318691192356,1,0.9281865022785496,13,5,True
0.3,1,incident,152,157,560.5996503324727,495.35217575928147,560.5996503324727,565.2498985668618,559.7877174386722,0.14483292904642397,0.14483292904642397,0,0.8226419959100895,11,3,True
0.3,1,incident,14,200,938.9499935861722,823.1080134069279,907.8382351302903,924.8453108940797,907.8382351302903,3.313462768880318,0.0,1,0.36766750054084696,17,7,True
0.3,1,incident,92,184,528.056418924877,528.056418924877,495.58609003961374,486.9391123578624,520.1549135973848,1.4963373314502288,-4.95752888379237,0,0.15443500160472468,8,1,True
0.3,1,incident,75,200,925.258962884298,809.9115857025065,894.147204428416,800.4607338469968,802.5422115663038,13.2629627207772,10.24495658079821,1,0.23715799761703238,14,4,True
0.3,1,incident,187,76,571.3897398864935,571.3897398864935,571.3897398864935,571.3897398864935,571.3897398864935,0.0,0.0,0,0.23841299844207242,9,0,False
0.3,1,incident,33,172,1009.5900067507246,825.8897872947159,814.8798338035597,800.4659522223249,667.705234735598,33.86372386108023,18.06089597051442,1,0.1998904990614392,10,0,False
0.3,1,incident,130,144,609.3695769233575,609.3695769233575,609.3695769233575,609.3695769233575,609.3695769233575,0.0,0.0,0,0.22522299695992842,8,4,True
0.3,1,incident,90,166,574.1250240162409,432.0532243764505,520.4514510288557,407.59459033751347,407.59459033751347,29.005952834763843,21.684416571082828,1,0.17596600082470104,9,2,True
0.3,1,incident,131,28,1478.7903035813413,751.0695089654641,1211.7951613642708,1187.1310861543998,1304.8828765301232,11.760114103402506,-7.681802843729116,0,0.7872139976825565,13,5,True
0.3,1,incident,50,23,639.9412769534861,643.4308988890448,576.0763591188696,576.7982081137108,640.695074021028,-0.1177915997434045,-11.217039873150684,0,0.876499994774349,13,3,True
0.3,1,incident,16,158,906.1173416924552,880.9306104358501,743.3181809188063,742.8763503455957,815.0645548441013,10.048675006957108,-9.652175308911476,1,0.21200700211920775,12,4,True
0.3,1,incident,189,60,722.6633070149845,722.6633070149845,722.6633070149845,722.6633070149845,722.6633070149845,0.0,0.0,0,0.18485300097381696,11,2,True
0.3,1,incident,104,162,599.6724383254203,573.1716132056451,574.4208486450021,569.2752715126591,573.1716132056451,4.419216796719637,0.21747738479614867,0,0.22612299653701484,9,3,True
0.3,1,incident,86,168,1125.5256190163955,1067.2255815262486,1038.7829381322172,1009.6150597142512,1057.9460769353377,6.004265113051445,-1.844768343767449,0,0.6220310024218634,10,2,True
0.3,1,incident,66,34,1274.8251987311348,1194.6752556764454,1155.1644060587664,1155.1644060587664,1155.1644060587664,9.386447082429008,0.0,1,0.23755900110700168,11,1,True
0.3,1,incident,148,33,1334.8101988800327,1083.1019942454861,1320.0086860863146,1330.3778467280197,1345.1793595217378,-0.7768265968004513,-1.906856651833977,0,0.4368209993117489,8,2,True
0.3,1,incident,34,78,1297.9456724468353,1266.336745963411,1182.7695744573725,1159.5769217967504,1286.5017459809674,0.8816953366233162,-8.770277301999824,1,0.6310624994512182,13,2,True
0.3,1,incident,125,74,565.8181556695869,532.3445796678345,528.0463897927494,511.9144517745025,539.9815523005386,4.566237952982141,-2.260248860421821,0,0.7821990002412349,10,4,True
0.3,1,incident,198,18,637.235707590874,637.235707590874,569.6580768191542,569.3753945926954,637.235707590874,0.0,-11.862840802514107,0,0.45225900248624384,10,4,True
0.3,1,incident,158,200,811.5610213373265,811.5610213373265,780.3116689415289,780.3116689415289,811.5610213373265,0.0,-4.004727039156862,0,0.30761600646656007,12,4,True
0.3,1,incident,54,148,836.8482658863,845.1750068545882,784.8084626611595,759.6565279244917,862.2362950809659,-3.03376731835341,-9.865825370595648,0,0.19812599930446595,9,1,True
0.3,1,incident,92,186,1390.9429626857025,1059.4346549914371,1346.740547164098,1355.7931836162163,1187.2255584950578,14.645992657908621,11.844522614614906,1,0.2653285009728279,17,2,True
0.3,1,incident,130,17,572.7013497853112,513.1466251419657,516.1609488714486,500.34620945784906,542.731859071048,5.233005077689773,-5.147795519536098,0,0.25758300034794956,8,3,True
0.3,1,incident,162,8,1147.7978111093355,1122.4766669456671,1147.7978111093355,904.8402321946506,927.738786692342,19.17228124039621,19.17228124039621,0,0.5903769997530617,11,0,False
0.3,1,incident,140,21,800.5567211207739,777.8046036965989,767.9295662041317,767.9295662041317,767.9295662041317,4.0755581779345285,0.0,1,0.23792899810359813,10,2,True
0.3,1,incident,164,35,644.8937601608347,646.1500847594451,599.6190278374361,599.6190278374361,646.1500847594451,-0.19481109544261255,-7.760103459329208,0,0.2128670021193102,11,3,True
0.3,1,incident,92,71,695.4838216018379,695.4838216018379,695.4838216018379,694.7300245342961,695.4838216018379,0.0,0.0,0,0.20548899919958785,11,1,True
0.3,1,incident,75,171,492.27775690252673,492.27775690252673,492.27775690252673,489.0268152721025,492.27775690252673,0.0,0.0,0,0.26045199774671346,8,3,True
0.3,1,incident,2,185,752.1174237886041,737.1836362433068,737.1836362433068,737.1836362433068,752.1174237886041,0.0,-2.0257893435345458,0,0.2528099939809181,13,2,True
0.3,1,incident,50,136,651.5667666568345,627.5724251161697,599.3124917283376,599.8359764082829,652.0464165663764,-0.07361485178302495,-8.799069861861405,0,0.4958159988746047,12,3,True
0.3,1,incident,127,189,651.9586492407495,581.3371079468527,544.3413680594571,539.0913279334379,581.3371079468527,10.832211732468071,-6.796422623414264,0,0.9248429996659979,11,3,True
0.3,1,incident,128,106,754.2085048738044,677.6559836495209,709.7146265605228,709.2799025302859,754.2085048738044,0.0,-6.269263257108208,0,0.5827479981235228,10,5,True
0.3,1,incident,37,34,500.416255344855,450.0075224692539,450.0075224692539,453.6643278321136,450.0075224692539,10.073360394910159,0.0,0,0.3038079958059825,10,2,True
0.3,1,incident,200,205,598.9465786224499,598.9465786224499,598.9465786224499,598.9465786224499,598.9465786224499,0.0,0.0,0,0.1896780013339594,10,1,True
0.3,1,incident,31,184,503.8796714405785,691.9783293445462,503.8796714405785,542.2786052335827,503.8796714405785,0.0,0.0,0,1.7818959968280979,9,1,True
0.3,1,incident,18,154,675.560583547447,647.5635928902046,649.8045762601827,649.8045762601827,649.8045762601827,3.812538492405304,0.0,0,1.049031998263672,13,3,True
0.3,1,incident,69,136,736.6057018191032,516.5709518120298,747.2707210959635,652.5202892772189,736.6057018191032,0.0,1.4271961921937455,0,0.3400450004846789,11,4,True
0.3,1,incident,183,19,511.8847850509354,507.73878340382123,501.2031885136977,501.2031885136977,501.2031885136977,2.086718896357675,0.0,1,0.3484285043668933,10,4,True
0.3,1,incident,152,154,944.7522270391715,637.3379613920756,944.7522270391715,945.1532111616649,778.1602250066024,17.633406650404414,17.633406650404414,0,0.8309850018122233,13,4,True
0.3,1,incident,184,31,414.4089128150856,414.4089128150856,414.4089128150856,414.4089128150856,414.4089128150856,0.0,0.0,0,0.17450900486437604,8,2,True
0.3,1,incident,76,124,663.4511397841542,649.2981901089695,663.4511397841542,663.4511397841542,663.4511397841542,0.0,0.0,0,0.35625500458991155,11,3,True
0.3,1,incident,89,29,1179.4864212783368,1221.4589169502183,1132.552115120772,1175.8049071655653,1169.989216266635,0.8051983338145394,-3.3055521813113864,0,0.4507830017246306,13,5,True
0.3,1,incident,158,120,815.5363483232142,645.9547394212759,834.1963440109167,803.3077728073234,798.8692819928385,2.0436938665755364,4.234861765063777,1,0.7707935001235455,11,2,True
0.3,1,incident,5,148,1192.9638379225378,1128.1099416126867,1119.4060005433744,1128.1099416126867,1119.4060005433744,6.16597377396277,0.0,0,0.2829079967341386,11,2,True
0.3,1,incident,89,25,901.2028890057254,758.4300326205025,883.9480557639298,903.4403494508994,918.2418622446173,-1.8906922566227662,-3.8796178414635425,0,0.844722002511844,9,3,True
0.3,1,incident,16,82,1116.77828996756,768.843510246638,1110.6290658219027,1041.517230146475,1110.6290658219027,0.550621748371919,0.0,2,0.3044393354988036,13,4,True
0.3,1,incident,64,197,1210.6677083454279,1061.8757631097694,1181.3712367343257,1058.510738147048,1016.58077699708,16.03139573397881,13.949083455999606,0,0.5589569991570897,16,5,True
0.3,2,peak_hour,18,160,526.4891188904414,537.9533382778095,526.4891188904414,537.3438661319523,537.9533382778095,-2.177484581548151,-2.177484581548151,0,1.3483560032909736,0,0,
0.3,2,peak_hour,135,90,438.581478240187,442.5850397085107,438.581478240187,441.62113862536665,438.581478240187,0.0,0.0,0,0.9276670025428757,0,0,
0.3,2,peak_hour,89,177,729.7835227779108,729.7835227779108,729.7835227779108,729.7835227779108,729.7835227779108,0.0,0.0,0,0.2530530036892742,0,0,
0.3,2,peak_hour,152,157,400.1155481869939,400.1155481869939,400.1155481869939,400.1155481869939,400.1155481869939,0.0,0.0,0,0.6929699957254343,0,0,
0.3,2,peak_hour,14,200,623.5323769169412,630.7390765353629,623.5323769169412,607.1382906518976,607.1382906518976,2.629227746938216,2.629227746938216,0,0.3405579991522245,0,0,
0.3,2,peak_hour,92,184,360.8510023074765,361.3884024770587,360.8510023074765,360.8510023074765,360.8510023074765,0.0,0.0,0,0.15480299771297723,0,0,
0.3,2,peak_hour,75,200,601.7519479274109,601.7519479274109,601.7519479274109,601.7519479274109,601.7519479274109,0.0,0.0,0,0.3138009997201152,0,0,
0.3,2,peak_hour,187,76,515.2451742228629,569.3635308341114,515.2451742228629,493.4756778378541,493.4756778378541,4.22507526011155,4.22507526011155,0,0.28019800083711743,0,0,
0.3,2,peak_hour,33,172,499.9273359036648,485.86685156946714,499.9273359036648,485.86685156946714,485.86685156946714,2.812505603195721,2.812505603195721,0,0.21001599816372618,0,0,
0.3,2,peak_hour,130,144,722.071969906513,703.1104573736568,722.071969906513,677.1034162688846,677.1034162688846,6.227710742386311,6.227710742386311,1,0.1814339993870817,0,0,
0.3,2,peak_hour,90,166,745.8975955598817,807.9403747742389,745.8975955598817,745.8975955598817,745.8975955598817,0.0,0.0,0,0.21769500017398968,0,0,
0.3,2,peak_hour,131,28,720.3538656282028,694.4301093869859,720.3538656282028,720.3538656282028,994.7848028080396,-38.09668418181005,-38.09668418181005,0,1.0599720044410788,0,0,
0.3,2,peak_hour,50,23,503.81755587459276,470.98531325772456,503.81755587459276,503.81755587459276,503.81755587459276,0.0,0.0,0,0.6709720037179068,0,0,
